0.2,1.33666774119483e-05
0.201,1.29503898435733e-05
0.202,1.19839193683545e-05
0.203,1.33239601971305e-05
0.204,1.35899936749979e-05
0.205,1.32784262425174e-05
0.206,1.12600787182761e-05
0.207,1.18465388076582e-05
0.208,1.34615039568883e-05
0.209,1.02371658562564e-05
0.21,1.28240094341682e-05
0.211,1.16099060607359e-05
0.212,7.59464161956256e-06
0.213,1.0290381331541e-05
0.214,9.95459849557352e-06
0.215,9.81698964250344e-06
0.216,1.04730837324753e-05
0.217,8.56992487934253e-06
0.218,8.51057206832527e-06
0.219,7.5580145815205e-06
0.22,8.24277398011017e-06
0.221,6.32153389657626e-06
0.222,6.86506513396201e-06
0.223,5.91486262935802e-06
0.224,5.03940829932512e-06
0.225,5.75267408312627e-06
0.226,5.73337226647271e-06
0.227,2.97521473448879e-06
0.228,4.37194590115367e-06
0.229,2.16797012648785e-06
0.23,1.24919545390695e-06
0.231,7.13823982130188e-07
0.232,1.76068745501185e-06
0.233,-8.49107808945534e-07
0.234,-2.33696188481626e-06
0.235,-6.52431770898985e-07
0.236,-1.30895217070776e-06
0.237,-3.40408217011209e-06
0.238,-3.23555680003467e-06
0.239,-3.01915176908959e-06
0.24,-4.96958566201129e-06
0.241,-5.44871707468773e-06
0.242,-6.12880242047044e-06
0.243,-7.43128062171338e-06
0.244,-6.58784765890182e-06
0.245,-8.2399036509963e-06
0.246,-7.90221319134417e-06
0.247,-9.13833207864785e-06
0.248,-8.54804106628671e-06
0.249,-9.87727185564103e-06
0.25,-9.57143054560626e-06
0.251,-9.45909025429127e-06
0.252,-1.16330741561504e-05
0.253,-1.11412960020575e-05
0.254,-1.02074602196224e-05
0.255,-1.10364762795053e-05
0.256,-1.33781030394701e-05
0.257,-1.22172175618873e-05
0.258,-1.41074595340528e-05
0.259,-1.17448925312572e-05
0.26,-1.37576881300759e-05
0.261,-1.45590853491144e-05
0.262,-1.33583182298431e-05
0.263,-1.29668882102174e-05
0.264,-1.35373747768276e-05
0.265,-1.27509314054855e-05
0.266,-1.23032516434771e-05
0.267,-1.29372213573237e-05
0.268,-1.20165763943755e-05
0.269,-1.36072516938321e-05
0.27,-1.3444951463482e-05
0.271,-1.26836149584264e-05
0.272,-1.47598373931009e-05
0.273,-1.18886260215519e-05
0.274,-1.10893974341113e-05
0.275,-1.17179158967227e-05
0.276,-1.18376012937148e-05
0.277,-9.95511672907341e-06
0.278,-9.26543113059279e-06
0.279,-9.72071974532273e-06
0.28,-6.77737795037192e-06
0.281,-8.28709381980363e-06
0.282,-6.67416038080844e-06
0.283,-6.4304956944179e-06
0.284,-8.33116844672545e-06
0.285,-7.57188222338992e-06
0.286,-4.76335625597206e-06
0.287,-5.39030584508943e-06
0.288,-3.18938016222379e-06
0.289,-2.7075382729654e-06
0.29,-2.32006075650249e-06
0.291,-2.95221919910118e-06
0.292,-3.19822346333023e-06
0.293,-9.06562927252571e-07
0.294,-1.63392399475084e-08
0.295,9.89097798000305e-07
0.296,8.75170804643794e-07
0.297,1.69246723821481e-06
0.298,2.91039139778271e-06
0.299,3.94147381565213e-06
0.3,5.52406179719861e-06
0.301,5.23217565670868e-06
0.302,4.81178548049167e-06
0.303,8.5009589885428e-06
0.304,7.13548286734949e-06
0.305,8.91234963878549e-06
0.306,7.00314349259791e-06
0.307,6.98552999546714e-06
0.308,1.08127690366512e-05
0.309,8.99540862501843e-06
0.31,1.07655109046197e-05
0.311,1.26173434699352e-05
0.312,1.3227653071413e-05
0.313,1.30436573526353e-05
0.314,1.34764607790781e-05
0.315,1.40080500680674e-05
0.316,1.23587926719587e-05
0.317,1.22844456301717e-05
0.318,1.38181046763142e-05
0.319,1.31358402068028e-05
0.32,1.34971345574404e-05
0.321,1.31633874894943e-05
0.322,1.55737702129058e-05
0.323,1.3255533924926e-05
0.324,1.44874326849999e-05
0.325,1.55192254158144e-05
0.326,1.38736077329613e-05
0.327,1.4024446797016e-05
0.328,1.53095495236999e-05
0.329,1.32765567609354e-05
0.33,1.41411529690213e-05
0.331,1.2934605143335e-05
0.332,1.35506499109967e-05
0.333,1.35816353162333e-05
0.334,1.04103861178448e-05
0.335,1.0228591545723e-05
0.336,1.05195522760132e-05
0.337,1.06503494321416e-05
0.338,1.0689276418521e-05
0.339,8.24625200156424e-06
0.34,7.51307886961166e-06
0.341,7.34762246517494e-06
0.342,5.50112868152821e-06
0.343,5.87300717747734e-06
0.344,5.16439152565874e-06
0.345,5.1607800090511e-06
0.346,3.6010836524129e-06
0.347,3.60060287333094e-06
0.348,1.21890923912857e-06
0.349,1.05196416522344e-06
0.35,1.44445797990486e-06
0.351,5.92530293906731e-07
0.352,-2.93635919878207e-06
0.353,-1.63076226076173e-06
0.354,-1.2017193470842e-06
0.355,-2.91991914691021e-06
0.356,-4.41780673972508e-06
0.357,-5.48346084910552e-06
0.358,-6.76066627361624e-06
0.359,-6.07069200640906e-06
0.36,-6.33350857714044e-06
0.361,-1.03397642168969e-05
0.362,-9.32836793180797e-06
0.363,-1.08075789246008e-05
0.364,-1.08380147113498e-05
0.365,-1.09691029739821e-05
0.366,-1.25798202674646e-05
0.367,-1.21159299935963e-05
0.368,-1.33618470242899e-05
0.369,-1.20578509071288e-05
0.37,-1.44035609804243e-05
0.371,-1.16671500666865e-05
0.372,-1.47372236680452e-05
0.373,-1.29758304033896e-05
0.374,-1.4559392507029e-05
0.375,-1.52298690065943e-05
0.376,-1.41513881980411e-05
0.377,-1.36519167914679e-05
0.378,-1.73693974757025e-05
0.379,-1.53085955155661e-05
0.38,-1.32688491933242e-05
0.381,-1.56249399239423e-05
0.382,-1.38614972777373e-05
0.383,-1.38612850421391e-05
0.384,-1.40091995058048e-05
0.385,-1.25947863637849e-05
0.386,-1.45769732598547e-05
0.387,-1.2112720509663e-05
0.388,-1.42148556366446e-05
0.389,-1.20707570654764e-05
0.39,-1.07309479435174e-05
0.391,-9.07635131959685e-06
0.392,-9.09938592242197e-06
0.393,-7.41713707139574e-06
0.394,-8.28553943268946e-06
0.395,-7.86498256198197e-06
0.396,-6.75245394972462e-06
0.397,-7.31876502537535e-06
0.398,-6.24809984751347e-06
0.399,-3.66184322544308e-06
0.4,-3.35899463401597e-08
0.401,-1.21757374569252e-06
0.402,-3.29993187766934e-06
0.403,8.48191576586686e-07
0.404,-5.07556605837194e-08
0.405,4.41425290516445e-07
0.406,2.32101818691787e-06
0.407,2.12836428525888e-06
0.408,4.31947420059804e-06
0.409,4.51418390020349e-06
0.41,4.59576686619722e-06
0.411,6.63956139571027e-06
0.412,7.48948381838101e-06
0.413,8.54221995227788e-06
0.414,7.62607309549125e-06
0.415,1.01668423894841e-05
0.416,1.11224143867047e-05
0.417,9.51449984253167e-06
0.418,1.09155401387569e-05
0.419,1.28501433011567e-05
0.42,1.34443285722303e-05
0.421,1.39285941805677e-05
0.422,1.37675017388856e-05
0.423,1.3827802182904e-05
0.424,1.58362653816572e-05
0.425,1.41100183371608e-05
0.426,1.55691050895974e-05
0.427,1.60114099461717e-05
0.428,1.41469504205425e-05
0.429,1.70410515707716e-05
0.43,1.54709261533405e-05
0.431,1.39105907934461e-05
0.432,1.58911136148019e-05
0.433,1.43354412175859e-05
0.434,1.51565504009517e-05
0.435,1.28559175597264e-05
0.436,1.40354884480857e-05
0.437,1.08892719914007e-05
0.438,1.3887924255707e-05
0.439,1.23862015931909e-05
0.44,1.33014810862274e-05
0.441,1.21149225668152e-05
0.442,9.91597491095349e-06
0.443,1.08454489770527e-05
0.444,9.89247200453412e-06
0.445,7.31117094052822e-06
0.446,8.61545008273729e-06
0.447,7.0095082205667e-06
0.448,6.63971087510545e-06
0.449,4.0301860293554e-06
0.45,3.84225535688768e-06
0.451,1.47275735727797e-06
0.452,1.24002191510692e-06
0.453,1.65389477582476e-06
0.454,1.09564973537612e-06
0.455,-1.23540711570711e-06
0.456,-1.43429707536382e-07
0.457,-3.50007464111865e-06
0.458,-3.23153629192741e-06
0.459,-5.99666663472209e-06
0.46,-5.72985193026778e-06
0.461,-6.18292560173881e-06
0.462,-6.95690236601618e-06
0.463,-8.76199529552224e-06
0.464,-8.31426736200838e-06
0.465,-7.56085014156508e-06
0.466,-1.01342226596492e-05
0.467,-1.08054451479317e-05
0.468,-1.2152297739482e-05
0.469,-1.12145016365256e-05
0.47,-1.18284548448889e-05
0.471,-1.19330107526673e-05
0.472,-1.27456066702028e-05
0.473,-1.27360373999376e-05
0.474,-1.42365548043243e-05
0.475,-1.54267167868355e-05
0.476,-1.53523602432531e-05
0.477,-1.55024213701096e-05
0.478,-1.44010237286366e-05
0.479,-1.4868920248319e-05
0.48,-1.50609474245445e-05
0.481,-1.6970416394057e-05
0.482,-1.5428971605235e-05
0.483,-1.30203637837482e-05
0.484,-1.34430998838829e-05
0.485,-1.56291986115802e-05
0.486,-1.26543152818388e-05
0.487,-1.22730889410501e-05
0.488,-1.28867202376335e-05
0.489,-1.343181605783e-05
0.49,-1.08694450445615e-05
0.491,-1.03063455609066e-05
0.492,-9.2753958729403e-06
0.493,-8.50471797450406e-06
0.494,-8.48958230559026e-06
0.495,-5.89449672559431e-06
0.496,-7.6355184085837e-06
0.497,-5.38217451079737e-06
0.498,-4.19183039186105e-06
0.499,-5.11948629658961e-06
0.5,-2.91149187106261e-06
0.501,-1.86192050671457e-06
0.502,-1.46384070014822e-07
0.503,5.18387903337038e-07
0.504,1.855802332392e-06
0.505,2.58398163691788e-06
0.506,3.58166473663852e-06
0.507,5.08749463842048e-06
0.508,2.70762400006338e-06
0.509,3.43715427122721e-06
0.51,5.23247006851549e-06
0.511,7.33538158572207e-06
0.512,7.72597220891629e-06
0.513,9.23293167559901e-06
0.514,1.01251599530583e-05
0.515,1.03303373104425e-05
0.516,1.11569463530452e-05
0.517,1.20347090029877e-05
0.518,1.31358425867462e-05
0.519,1.17015404582006e-05
0.52,1.46101889952679e-05
0.521,1.29298513100335e-05
0.522,1.44184976808576e-05
0.523,1.45443613910381e-05
0.524,1.29455948632442e-05
0.525,1.6492851474316e-05
0.526,1.39576184665788e-05
0.527,1.51255933091738e-05
0.528,1.44566567470295e-05
0.529,1.55413602617052e-05
0.53,1.35546347385344e-05
0.531,1.4561258623208e-05
0.532,1.20814064406797e-05
0.533,1.22355928958248e-05
0.534,1.11740228625465e-05
0.535,1.23413444679723e-05
0.536,1.16599925487706e-05
0.537,1.17680067213879e-05
0.538,1.05328435867148e-05
0.539,9.25554677831589e-06
0.54,9.59645463812747e-06
0.541,7.70987852247728e-06
0.542,8.56633478980725e-06
0.543,7.06683735166301e-06
0.544,4.95769064814043e-06
0.545,4.8735013602796e-06
0.546,3.71225563733675e-06
0.547,3.19506755497244e-06
0.548,1.34455806099584e-06
0.549,3.1612794311158e-06
0.55,4.42917741372484e-08
0.551,-2.53262130171649e-06
0.552,-3.31895386633443e-06
0.553,-3.7730136934506e-06
0.554,-3.50883320454832e-06
0.555,-5.43881047623174e-06
0.556,-5.73485363198188e-06
0.557,-5.63092729926853e-06
0.558,-6.7297718675513e-06
0.559,-8.94576332077684e-06
0.56,-7.70619747662903e-06
0.561,-1.12940634611583e-05
0.562,-1.04668666061566e-05
0.563,-1.20794075432829e-05
0.564,-1.26083442372486e-05
0.565,-1.27640053787176e-05
0.566,-1.18813596874562e-05
0.567,-1.39534883467401e-05
0.568,-1.37822827284975e-05
0.569,-1.44665692640564e-05
0.57,-1.52018513373977e-05
0.571,-1.53188525668731e-05
0.572,-1.42271208555862e-05
0.573,-1.55443944354029e-05
0.574,-1.63182292969826e-05
0.575,-1.461298250233e-05
0.576,-1.42020838796371e-05
0.577,-1.58635409575665e-05
0.578,-1.37025587320601e-05
0.579,-1.30258512735116e-05
0.58,-1.13351841146165e-05
0.581,-1.3187675812826e-05
0.582,-1.41883177468908e-05
0.583,-1.23419842884564e-05
0.584,-1.12244269622059e-05
0.585,-8.17934448543146e-06
0.586,-1.03846559111495e-05
0.587,-1.05953974347157e-05
0.588,-7.08247476034833e-06
0.589,-5.07577330917581e-06
0.59,-5.97485710120775e-06
0.591,-5.14124097855592e-06
0.592,-2.92215746914514e-06
0.593,-1.9957946981075e-06
0.594,-2.01735305693328e-06
0.595,1.18177609817937e-06
0.596,1.75997452308242e-06
0.597,1.11270784173206e-06
0.598,1.85980013517369e-06
0.599,3.20731400103445e-06
0.6,5.29202334459939e-06
0.601,5.93771325366564e-06
0.602,6.23677648234985e-06
0.603,7.28502183061819e-06
0.604,1.1083671800472e-05
0.605,9.43179047014213e-06
0.606,1.17091287135066e-05
0.607,1.05503607525611e-05
0.608,1.15006624208931e-05
0.609,1.13025030938359e-05
0.61,1.40745797331151e-05
0.611,1.35928552517627e-05
0.612,1.28859266800913e-05
0.613,1.27138046742999e-05
0.614,1.34131746815084e-05
0.615,1.37155155100396e-05
0.616,1.45909248922694e-05
0.617,1.47419895921187e-05
0.618,1.81312911364351e-05
0.619,1.38590743286622e-05
0.62,1.38926276613576e-05
0.621,1.5372577622781e-05
0.622,1.26484863568578e-05
0.623,1.26700073795414e-05
0.624,1.58933178120906e-05
0.625,1.19441268802759e-05
0.626,1.20494350369582e-05
0.627,1.11293000882234e-05
0.628,1.02304288802778e-05
0.629,1.00661741787827e-05
0.63,8.19550242769207e-06
0.631,8.36047980130304e-06
0.632,7.35339589649452e-06
0.633,7.01797617367444e-06
0.634,5.94295941663074e-06
0.635,3.60404038301201e-06
0.636,4.27354764102087e-06
0.637,2.47391438461077e-06
0.638,-3.46774740589006e-07
0.639,6.95988609754538e-07
0.64,-1.3188201885975e-06
0.641,-2.32099110706837e-06
0.642,-1.81322069815851e-06
0.643,-4.85730278254514e-06
0.644,-3.89015633977364e-06
0.645,-4.40094360191492e-06
0.646,-7.11072517809349e-06
0.647,-7.55501158993199e-06
0.648,-8.17144468268298e-06
0.649,-8.2652441021419e-06
0.65,-1.03275594882974e-05
0.651,-1.07584900904115e-05
0.652,-1.23987210887141e-05
0.653,-1.19048277578929e-05
0.654,-1.03099586861175e-05
0.655,-1.291104722929e-05
0.656,-1.47052155747944e-05
0.657,-1.30850731045602e-05
0.658,-1.35865756831033e-05
0.659,-1.5629134434177e-05
0.66,-1.39968311667948e-05
0.661,-1.55346230611404e-05
0.662,-1.27303979956177e-05
0.663,-1.44323138268907e-05
0.664,-1.47636977858517e-05
0.665,-1.31389247643617e-05
0.666,-1.34147548888857e-05
0.667,-1.26194223498542e-05
0.668,-1.32904866128239e-05
0.669,-1.07347628743396e-05
0.67,-1.07700010002904e-05
0.671,-1.15876068453305e-05
0.672,-9.60917493127256e-06
0.673,-9.93677133497775e-06
0.674,-7.42180446371265e-06
0.675,-9.16316155927879e-06
0.676,-7.06822126454139e-06
0.677,-6.21720532342514e-06
0.678,-4.19846054315536e-06
0.679,-4.17678353949685e-06
0.68,-1.0211616440577e-06
0.681,-1.95780833312814e-06
0.682,-1.90979272604992e-06
0.683,-7.45176267077863e-07
0.684,2.260384763008e-07
0.685,1.84844581953984e-06
0.686,2.99870101907819e-06
0.687,3.65528957217762e-06
0.688,4.08897862978558e-06
0.689,6.49132885785146e-06
0.69,5.9497145461957e-06
0.691,7.48611029960529e-06
0.692,7.66551978470842e-06
0.693,7.25989662076561e-06
0.694,1.12869377023494e-05
0.695,1.18291652754651e-05
0.696,1.16093287473206e-05
0.697,1.22057959726912e-05
0.698,1.12086623737881e-05
0.699,1.29036933702177e-05
0.7,1.40992362403151e-05
0.701,1.43204656254792e-05
0.702,1.28964413532795e-05
0.703,1.54732505678821e-05
0.704,1.37413987849604e-05
0.705,1.42712321928196e-05
0.706,1.39054912064582e-05
0.707,1.45527524497448e-05
0.708,1.18398720781873e-05
0.709,1.11901213057336e-05
0.71,1.24445108279935e-05
0.711,1.20129045937649e-05
0.712,1.10872636722399e-05
0.713,1.10022951653479e-05
0.714,9.74127411459181e-06
0.715,9.57415355731635e-06
0.716,1.00364418172516e-05
0.717,7.54323311917393e-06
0.718,8.50856363062365e-06
0.719,6.13306753072763e-06
0.72,5.95969407032015e-06
0.721,5.40428820372361e-06
0.722,5.70646058543587e-06
0.723,3.39389640341476e-06
0.724,2.25161369655546e-06
0.725,9.30490897539536e-07
0.726,-7.41762716595741e-07
0.727,-2.93864926401809e-06
0.728,-3.38547856353162e-06
0.729,-3.99324614777036e-06
0.73,-5.57379019367543e-06
0.731,-4.9258644846394e-06
0.732,-5.99606743202629e-06
0.733,-8.86877694876134e-06
0.734,-8.6939006807428e-06
0.735,-9.33945597332753e-06
0.736,-9.73955564291459e-06
0.737,-8.0075812591535e-06
0.738,-1.13466326016301e-05
0.739,-1.08624611055486e-05
0.74,-1.25393119520446e-05
0.741,-1.37038524050007e-05
0.742,-1.29266133792252e-05
0.743,-1.28918122561015e-05
0.744,-1.47483858728366e-05
0.745,-1.22966175502205e-05
0.746,-1.32727161832198e-05
0.747,-1.30932329982415e-05
0.748,-1.27631449052242e-05
0.749,-1.16891571596211e-05
0.75,-1.06688264262439e-05
0.751,-1.33550756980193e-05
0.752,-1.22441419621395e-05
0.753,-1.39620948209806e-05
0.754,-9.46067420973398e-06
0.755,-1.13962594321091e-05
0.756,-1.05418958335058e-05
0.757,-9.54767138636346e-06
0.758,-9.45141054693119e-06
0.759,-8.44078454976217e-06
0.76,-8.61678776533389e-06
0.761,-6.92090700505092e-06
0.762,-6.11272732844211e-06
0.763,-3.99612344216704e-06
0.764,-3.1419049297691e-06
0.765,-2.44142722844385e-06
0.766,-1.58655984130053e-06
0.767,-2.02970853729589e-06
0.768,-2.4838145350155e-06
0.769,1.67030749355731e-06
0.77,1.14819069624748e-06
0.771,1.46362220885977e-06
0.772,4.6770799508443e-06
0.773,5.24358988039509e-06
0.774,5.59939995711091e-06
0.775,5.10177202064013e-06
0.776,7.53215315121991e-06
0.777,7.79593887671849e-06
0.778,7.82275757380936e-06
0.779,9.07481572232322e-06
0.78,1.08019407025986e-05
0.781,1.11679802231504e-05
0.782,1.20549126192151e-05
0.783,1.10395205314931e-05
0.784,1.1211758243521e-05
0.785,1.0848453018049e-05
0.786,1.29814574592168e-05
0.787,1.21235057931316e-05
0.788,1.30052192806399e-05
0.789,1.22969460315039e-05
0.79,1.32240864411172e-05
0.791,1.43688855056726e-05
0.792,1.23337908081321e-05
0.793,1.04369383780534e-05
0.794,1.35012978844233e-05
0.795,1.196058774955e-05
0.796,1.05685005883057e-05
0.797,1.36785539210015e-05
0.798,9.61246048823198e-06
0.799,8.31168991485413e-06
0.8,7.87770766398684e-06
0.801,7.99799664471715e-06
0.802,8.45190650448944e-06
0.803,5.13344981336726e-06
0.804,7.79798917734878e-06
0.805,3.66407888365275e-06
0.806,3.16482212572665e-06
0.807,1.40717453802273e-06
0.808,2.41493238798391e-06
0.809,1.58113348160146e-06
0.81,7.92833704156117e-07
0.811,5.80217150067236e-07
0.812,-2.85855185709477e-06
0.813,-4.65834681100047e-06
0.814,-3.87904933264941e-06
0.815,-5.41136550232237e-06
0.816,-5.92530700972709e-06
0.817,-4.76923837487762e-06
0.818,-6.28583475982897e-06
0.819,-9.42922388294962e-06
0.82,-8.90862315278015e-06
0.821,-8.15629887545646e-06
0.822,-1.1546109171175e-05
0.823,-1.17507110296399e-05
0.824,-1.00543308455685e-05
0.825,-1.25558359034487e-05
0.826,-1.28779575784222e-05
0.827,-1.05293852212403e-05
0.828,-1.31362251532292e-05
0.829,-1.38033504561592e-05
0.83,-1.10557741032012e-05
0.831,-1.25075237391479e-05
0.832,-1.07296732372161e-05
0.833,-1.36112479045168e-05
0.834,-1.08004829724752e-05
0.835,-1.41425114473464e-05
0.836,-9.94141514870643e-06
0.837,-1.07227184828313e-05
0.838,-9.44913599236105e-06
0.839,-1.03710039915084e-05
0.84,-8.44873017698197e-06
0.841,-9.52062050458847e-06
0.842,-6.99875856231688e-06
0.843,-8.95651140900111e-06
0.844,-6.99508735064044e-06
0.845,-5.98517767725822e-06
0.846,-3.96922141494596e-06
0.847,-5.40101223892593e-06
0.848,-3.95606885934213e-06
0.849,-2.44590785644339e-06
0.85,-2.45812405703604e-07
0.851,-1.12622619410441e-06
0.852,-9.78039107786607e-07
0.853,1.28582177350628e-06
0.854,1.87738843933368e-06
0.855,2.39329996183092e-06
0.856,3.35271997335036e-06
0.857,4.90386968286508e-06
0.858,5.44673135315476e-06
0.859,5.48765673000485e-06
0.86,7.27376190475086e-06
0.861,5.65779231820477e-06
0.862,8.11943560756732e-06
0.863,9.30973732744451e-06
0.864,7.70138451805769e-06
0.865,1.06076842548277e-05
0.866,9.95186500223573e-06
0.867,1.15548218709583e-05
0.868,1.18862916379968e-05
0.869,1.08590948608996e-05
0.87,1.23202589766414e-05
0.871,1.22455214583133e-05
0.872,1.37550923951779e-05
0.873,1.31013889936942e-05
0.874,1.01580498531459e-05
0.875,1.44074465561706e-05
0.876,1.10791569189889e-05
0.877,1.01262908531859e-05
0.878,1.19615035444969e-05
0.879,1.10897002057479e-05
0.88,1.14407503573599e-05
0.881,9.73478777342147e-06
0.882,1.07983961616433e-05
0.883,1.01036492808093e-05
0.884,9.782094472301e-06
0.885,7.80328444056219e-06
0.886,7.69805716222117e-06
0.887,6.08882463390773e-06
0.888,5.06252310764252e-06
0.889,4.01751227132982e-06
0.89,2.80199013007923e-06
0.891,2.56570631324178e-06
0.892,9.30775878528398e-07
0.893,1.34996401394886e-06
0.894,-1.70465977443915e-06
0.895,-2.5918888851249e-06
0.896,-1.37858837348244e-06
0.897,-3.00724475050803e-06
0.898,-3.89581661139107e-06
0.899,-6.2985488097594e-06
0.9,-5.4922710842225e-06
0.901,-7.4204165352839e-06
0.902,-7.56422195094751e-06
0.903,-8.16832785312261e-06
0.904,-7.77971114636699e-06
